player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,13,REG,LAC,12,19,69,1,0,1,4,0,0,116,33,5,-5.15349573583808,0,0.594827586206897,0.035187773360906,14,48,2,1,0,6,4.73678733231671,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.56,23.56
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,14,REG,LA,9,16,119,0,1,4,21,0,0,132,32,4,-17.4136635921815,0,0.901515151515152,-0.0334533388229967,7,16,0,1,0,1,-5.14799776661675,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4.36,4.36
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,15,REG,MIA,17,27,209,0,0,3,23,0,0,227,87,8,-0.51792007694543,0,0.920704845814978,0.060767051791561,9,38,0,1,0,3,-0.468372563473256,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.16,12.16
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,16,REG,BUF,5,10,34,0,0,2,20,0,0,90,15,1,-6.50437554535072,0,0.377777777777778,-0.0750156629509074,4,24,1,0,0,1,2.47765957255615,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.76,9.76
00-0027939,C.Newton,Cam Newton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwmgw2gmnn2kch4nquft",NE,2020,17,REG,NYJ,21,30,242,3,0,3,23,0,0,182,128,14,10.5643373816856,0,1.32967032967033,0.153652366693869,11,79,0,0,0,5,2.03648643911583,0,1,1,19,1,0,0,13,6,1,2.1124640480266,0,1.46153846153846,0.0333333333333333,0.0666666666666667,0.0966666666666667,0,37.48,38.48
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,1,REG,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,51,0,0,0,132,12,4,-1.10963618509871,0,0.386363636363636,0.257142857142857,0.45360824742268,0.703240058910162,0,5.1,10.1
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,2,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,13,29,0,0,0,206,1,2,-3.65365340756612,0,0.140776699029126,0.220338983050847,0.441113490364026,0.639287917831089,0,2.9,5.9
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,3,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,36,0,0,0,45,3,2,-0.798615054693073,0,0.8,0.142857142857143,0.120643431635389,0.298736116430486,0,3.6,8.6
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,4,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,5,3,0,0,0,97,0,0,-4.52498985948338,0,0.0309278350515464,0.142857142857143,0.262162162162162,0.397799227799228,0,0.3,1.3
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,5,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,18,0,0,-3.44323940621689,0,0,0.0344827586206897,0.0895522388059701,0.114410705095214,0,0,0
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,6,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,11,96,0,0,0,138,23,7,10.1408484319109,0,0.695652173913044,0.282051282051282,0.401162790697674,0.703890876565295,0,9.6,17.6
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,7,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,13,82,0,0,0,180,18,5,3.10111977522781,0,0.455555555555556,0.276595744680851,0.46875,0.743018617021277,0,8.2,15.2
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,8,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,19,0,0,0,51,1,1,-1.48804205289343,0,0.372549019607843,0.142857142857143,0.217021276595745,0.366200607902736,0,1.9,3.9
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,10,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,5,0,0,0,0,89,0,0,-4.45057694555726,0,0,0.131578947368421,0.26099706744868,0.380066368266708,0,0,0
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,11,REG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,9,41,1,0,0,98,8,3,-1.09652580291731,0,0.418367346938776,0.204545454545455,0.232779097387173,0.469763549989203,0,10.1,14.1
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,12,REG,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,3,0,0,0,0,75,0,0,-2.24945709540043,0,0,0.111111111111111,0.371287128712871,0.426567656765677,0,0,0
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,13,REG,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,7,0,0,-0.753621483687311,0,0,0.037037037037037,0.0432098765432099,0.0858024691358025,0,0,0
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,14,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,7,62,1,0,0,61,6,5,8.92627114034258,0,1.01639344262295,0.184210526315789,0.398692810457516,0.555400756793946,0,12.2,18.2
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,15,REG,PIT,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,40,0,0,0,47,5,2,0.841534920502454,0,0.851063829787234,0.230769230769231,0.262569832402235,0.52995272883541,0,4,6
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,16,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,64,0,0,0,116,9,3,-0.170883862758871,0,0.551724137931035,0.184210526315789,0.35258358662614,0.523124300111982,0,6.4,10.4
00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",CIN,2020,17,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,6,0,0,0,0,67,0,0,-14.5352454918902,0,0,0.3,0.424050632911392,0.746835443037975,0,0,0
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,1,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,12,157,0,0,0,188,28,6,6.9181596620629,0,0.835106382978723,0.230769230769231,0.386036960985626,0.616379718843785,0,15.7,24.7
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,2,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,24,0,0,0,75,10,1,2.98039269191213,0,0.32,0.111111111111111,0.203252032520325,0.308943089430894,0,2.4,4.4
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,4,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,32,0,0,0,12,20,1,4.33736618224066,0,2.66666666666667,0.102564102564103,0.032520325203252,0.17661038148843,0,3.2,7.2
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,6,REG,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,10,137,2,0,0,79,67,6,15.5492946880986,0,1.73417721518987,0.27027027027027,0.312252964426877,0.62398248050422,0,25.7,33.7
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,7,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,9,97,0,0,0,73,29,5,6.63359800731996,0,1.32876712328767,0.225,0.257950530035336,0.518065371024735,0,9.7,17.7
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,8,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,10,137,0,0,0,151,28,7,10.0778037976124,0,0.907284768211921,0.333333333333333,0.585271317829457,0.90968992248062,0,13.7,20.7
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,9,REG,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,54,1,0,0,45,11,3,1.17897222971588,0,1.2,0.2,0.133928571428571,0.39375,0,11.4,16.4
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,11,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,39,0,0,0,32,7,2,5.66821382683702,0,1.21875,0.0588235294117647,0.0903954802259887,0.151512130275839,0,3.9,5.9
00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",ATL,2020,13,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,94,0,0,0,109,31,5,0.0848592529655434,0,0.862385321100918,0.27027027027027,0.275949367088608,0.598569962367431,0,9.4,15.4
00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",TB,2020,6,REG,GB,0,1,0,0,0,0,0,0,0,0,0,0,-0.478314883075655,0,,,3,2,0,0,0,0,-3.06677010137355,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",TB,2020,9,REG,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.1,-0.1
00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",TB,2020,10,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
00-0027948,B.Gabbert,Blaine Gabbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphhd3wedamgkps6e0dl",TB,2020,16,REG,DET,9,15,143,2,0,1,7,1,0,108,80,5,-0.112210644742411,0,1.32407407407407,0.106007943238165,2,15,0,0,0,0,-0.956852560979314,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.22,15.22
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,1,REG,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,29,0,0,0,1,-1.98265186569188,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.9,2.9
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,2,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,55,1,0,0,2,4.20520032951026,0,2,3,22,0,0,0,17,22,1,-0.233070630948204,0,1.29411764705882,0.130434782608696,0.102409638554217,0.267338920900995,0,13.7,15.7
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,3,REG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,30,0,0,0,2,-0.522585608880036,0,0,1,0,0,0,0,-6,0,0,-0.587728161364794,0,0,0.037037037037037,-0.0238095238095238,0.0388888888888889,0,3,3
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,4,REG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,34,1,0,0,2,1.07528398040449,0,1,1,3,0,0,0,3,0,0,-0.0522164891590364,0,1,0.0434782608695652,0.00826446280991736,0.07100251527129,0,9.7,10.7
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,5,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,57,0,0,0,2,-1.7799531557248,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.7,5.7
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,6,REG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,20,0,0,0,1,0.0324336608173326,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2,2
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,10,REG,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,5,0,0,0,0,-5.68116309423931,0,2,2,24,0,0,0,4,20,1,1.47292273724452,0,6,0.0588235294117647,0.0154440154440154,0.0990461049284579,0,2.9,4.9
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,11,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,2,0,0,0,0,-0.932188372826204,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,13,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,28,0,0,0,3,0.967551808047574,0,1,1,1,0,0,0,-6,7,0,-0.557863699039444,0,-0.166666666666667,0.0588235294117647,-0.0638297872340426,0.0435544430538173,0,2.9,3.9
00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BAL,2020,17,REG,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,39,0,0,0,1,-0.951494295150042,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.9,3.9
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,2,REG,ATL,0,1,0,0,0,0,0,0,0,1,0,0,-0.214774893713184,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,5,REG,NYG,9,11,111,0,0,1,5,0,0,88,32,4,1.35865048336168,0,1.26136363636364,0.0816481520948369,1,0,0,1,1,0,-6.06860547192628,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.44,2.44
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,6,REG,ARI,34,54,266,1,2,3,19,0,0,312,153,15,-4.74103565701929,0,0.852564102564103,0.00775146665635841,2,4,0,0,0,1,-0.203370727656875,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.04,11.04
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,7,REG,WAS,9,19,75,0,1,3,30,1,0,124,38,6,-9.70511064573657,0,0.604838709677419,-0.0803299416766219,3,16,0,0,0,0,2.07241570885526,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.6,2.6
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,11,REG,MIN,22,32,203,3,1,1,7,0,0,206,80,13,-0.164175664489509,0,0.985436893203883,0.0872261132197506,3,5,0,0,0,1,-1.93280040170066,0,1,1,-3,0,0,0,-7,4,0,-1.70650344807655,0,0,0.032258064516129,-0.0346534653465347,0.0241296710316193,0,18.32,19.32
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,12,REG,WAS,25,35,215,1,1,3,24,0,0,209,72,6,-21.6981164144031,0,1.02870813397129,0.0430243651698061,3,17,0,0,0,3,4.74410180334235,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.3,12.3
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,13,REG,BAL,31,48,285,2,1,1,8,0,0,453,124,20,8.0651991142542,0,0.629139072847682,0.155329483881861,1,2,0,0,0,1,2.3445614669472,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,17.6,17.6
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,14,REG,CIN,16,23,185,2,0,2,14,0,0,186,65,11,12.6310387483578,0,0.994623655913978,0.274043883506572,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.3,15.3
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,15,REG,SF,19,33,209,2,0,2,17,0,0,214,128,12,1.07424294954659,0,0.976635514018692,-0.00743970988759826,2,8,0,0,0,0,-1.24492493807338,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,17.16,17.16
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,16,REG,PHI,22,30,377,3,1,2,15,0,0,238,225,13,11.9019434689148,0,1.58403361344538,0.245719481325585,5,15,0,0,0,1,-1.95829140287214,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,26.58,26.58
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwmjyexhhwpoxhtrhl2",DAL,2020,17,REG,NYG,29,47,244,0,1,6,45,0,0,258,126,16,-9.70873153473659,0,0.945736434108527,-0.000738981443603775,7,48,0,0,0,4,4.48849469714332,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.56,12.56
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,1,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,28,0,0,0,22,6,1,2.42101715924793,0,1.27272727272727,0.08,0.0823970037453183,0.177677902621723,0,2.8,4.8
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,2,REG,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,25,0,0,-0.755953330080956,0,0,0.0434782608695652,0.0946969696969697,0.131505270092227,0,0,0
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,3,REG,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,11,1,0,0,6,9,1,0.0015106966602616,0,1.83333333333333,0.12,0.0266666666666667,0.198666666666667,0,7.1,9.1
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,4,REG,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,27,0,0,0,18,9,1,1.77868273458444,0,1.5,0.0952380952380952,0.0645161290322581,0.188018433179724,0,2.7,4.7
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,5,REG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,10,0,0,0,16,5,1,-0.259914765163558,0,0.625,0.0526315789473684,0.0601503759398496,0.121052631578947,0,1,2
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,6,REG,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,47,0,0,0,30,23,2,2.84360657999059,0,1.56666666666667,0.114285714285714,0.0903614457831325,0.234681583476764,0,4.7,7.7
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,8,REG,GB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,12,0,0,0,1,11,1,0.845996657735668,0,12,0.0714285714285714,0.04,0.135142857142857,0,1.2,2.2
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,9,REG,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,40,0,0,0,25,17,2,-0.909708451014012,0,1.6,0.2,0.115207373271889,0.380645161290323,0,4,7
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,10,REG,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,63,0,1,1,30,44,2,-1.09909876523153,0,2.1,0.15625,0.12448132780083,0.321511929460581,0,4.3,8.3
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,11,REG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,28,0,0,0,5,23,2,2.69057659397367,0,5.6,0.107142857142857,0.0191570881226054,0.174124247400109,0,2.8,5.8
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,12,REG,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,8,68,0,0,0,57,17,3,2.26782453956548,0,1.19298245614035,0.186046511627907,0.161473087818697,0.392100928914948,0,6.8,13.8
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",MIN,2020,13,REG,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,26,0,0,-1.15249810798559,0,0,0.05,0.0855263157894737,0.134868421052632,0,0,0
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",HOU,2020,1,REG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,23,0,0,0,11,21,1,1.20058748451993,0,2.09090909090909,0.0967741935483871,0.0423076923076923,0.174776674937965,0,2.3,4.3
00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",HOU,2020,2,REG,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,59,0,0,0,36,27,3,4.87295990495477,0,1.63888888888889,0.176470588235294,0.132352941176471,0.357352941176471,0,5.9,10.9
